sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
1499,16.609,0.00,1.00,0.93,0.20,-0.29,11.06,100.0,-74
1500,16.693,0.07,0.93,0.78,0.24,-0.44,11.75,100.0,-74
1501,16.777,0.00,1.02,0.93,0.24,-0.34,11.75,100.0,-74
1502,16.860,0.07,1.00,0.93,0.20,-0.29,11.75,100.0,-74
1503,16.944,0.07,1.01,0.93,0.24,-0.29,11.06,100.0,-74
1504,17.027,0.02,0.98,0.88,0.24,-0.34,11.06,100.0,-74
1505,17.111,0.02,0.97,0.88,0.20,-0.34,11.06,100.0,-74
1506,17.195,0.13,0.89,0.74,0.10,-0.49,11.75,100.0,-73
1507,17.278,0.06,0.98,0.88,0.20,-0.39,11.75,100.0,-73
1508,17.362,0.10,0.95,0.88,0.20,-0.29,11.75,100.0,-73
1509,17.446,0.10,0.97,0.88,0.20,-0.34,11.06,100.0,-73
1510,17.529,0.06,1.02,0.93,0.24,-0.34,11.06,100.0,-73
1511,17.613,0.02,0.92,0.83,0.24,-0.29,11.06,100.0,-73
1512,17.696,0.09,0.98,0.88,0.15,-0.39,11.75,100.0,-73
1513,17.780,0.03,0.98,0.88,0.24,-0.34,11.75,100.0,-73
1514,17.864,-0.04,0.97,0.88,0.20,-0.34,11.75,100.0,-73
1515,17.947,-0.04,1.04,0.93,0.15,-0.44,11.06,100.0,-73
1516,18.031,0.02,0.97,0.88,0.20,-0.34,11.06,100.0,-73
1517,18.115,0.03,0.90,0.83,0.20,-0.29,11.06,100.0,-73
1518,18.198,0.09,0.93,0.83,0.10,-0.39,11.75,100.0,-73
1519,18.282,0.05,1.01,0.93,0.20,-0.34,11.75,100.0,-73
1520,18.366,0.03,0.95,0.88,0.20,-0.29,11.75,100.0,-73
1521,18.449,0.03,1.33,1.13,0.29,-0.64,11.08,100.0,-73
1522,18.533,0.15,0.98,0.83,0.34,-0.39,11.10,100.0,-73
1523,18.616,0.16,0.84,0.78,0.24,-0.20,11.12,100.0,-73
1524,18.717,0.20,2.18,2.16,0.15,-0.29,11.82,100.0,-80
1525,18.817,0.82,2.22,2.20,0.20,-0.20,11.82,100.0,-80
1526,18.917,1.39,2.22,2.20,0.20,-0.20,11.82,100.0,-80
1527,19.018,1.39,2.22,2.20,0.20,-0.15,11.10,100.0,-80
1528,19.118,1.87,2.22,2.20,0.20,-0.15,11.08,100.0,-80
1529,19.218,2.33,2.12,2.11,0.15,-0.20,11.06,100.0,-80
1530,19.302,2.88,0.90,0.83,0.05,-0.34,11.75,100.0,-84
1531,19.385,4.83,1.82,1.81,0.15,-0.15,11.75,100.0,-84
1532,19.469,6.27,2.61,2.60,0.20,-0.15,11.75,100.0,-84
1533,19.553,6.27,4.42,4.41,0.20,-0.10,11.06,100.0,-84
1534,19.636,7.53,5.64,5.63,0.29,0.00,11.06,100.0,-84
1535,19.720,8.40,6.33,6.32,0.39,0.05,11.06,100.0,-84
1536,19.803,6.24,2.21,2.20,0.10,-0.15,11.75,100.0,-82
1537,19.887,11.09,2.32,2.30,0.20,-0.15,11.75,100.0,-82
1538,19.971,14.92,2.32,2.30,0.24,-0.05,11.75,100.0,-82
1539,20.054,14.92,2.31,2.30,0.10,-0.10,11.06,100.0,-82
1540,20.138,18.03,2.27,2.25,0.24,-0.15,11.06,100.0,-82
1541,20.222,20.59,2.22,2.20,0.20,-0.20,11.06,100.0,-82
1542,20.305,22.95,0.65,-0.54,0.10,-0.34,11.75,100.0,-90
1543,20.389,27.81,0.48,-0.39,0.15,-0.24,11.75,100.0,-90
1544,20.473,31.67,0.48,-0.39,0.20,-0.20,11.75,100.0,-90
1545,20.556,31.67,0.54,-0.44,0.20,-0.24,11.08,100.0,-90
1546,20.640,34.66,0.44,-0.39,0.15,-0.15,11.10,100.0,-90
1547,20.724,37.09,0.55,-0.44,0.15,-0.29,11.13,100.0,-90
1548,20.824,39.17,0.50,-0.39,0.10,-0.29,11.82,100.0,-90
1549,20.924,43.21,0.47,-0.34,0.15,-0.29,11.82,100.0,-90
1550,21.024,46.42,0.46,-0.29,0.20,-0.29,11.82,100.0,-90
1551,21.125,46.42,0.43,-0.29,0.20,-0.24,11.10,100.0,-90
1552,21.225,49.03,0.36,-0.24,0.10,-0.24,11.08,100.0,-90
1553,21.325,51.15,0.36,-0.29,0.15,-0.15,11.06,100.0,-90
1554,21.409,52.94,0.43,-0.29,0.10,-0.29,11.75,100.0,-82
1555,21.492,56.28,0.40,-0.20,0.20,-0.29,11.75,100.0,-82
1556,21.576,58.94,0.29,-0.15,0.15,-0.20,11.75,100.0,-82
1557,21.660,58.94,0.34,-0.10,0.15,-0.29,11.06,100.0,-82
1558,21.743,61.05,0.31,-0.20,0.15,-0.20,11.06,100.0,-82
1559,21.827,62.83,0.24,-0.10,0.10,-0.20,11.06,100.0,-82
1560,21.911,64.27,0.40,-0.15,0.15,-0.34,11.75,100.0,-83
1561,21.994,66.67,0.33,-0.10,0.20,-0.24,11.75,100.0,-83
1562,22.078,68.65,0.31,-0.15,0.20,-0.20,11.75,100.0,-83
1563,22.161,68.65,0.33,-0.10,0.20,-0.24,11.06,100.0,-83
1564,22.245,70.19,0.37,-0.10,0.20,-0.29,11.06,100.0,-83
1565,22.329,71.35,0.37,-0.20,0.24,-0.20,11.06,100.0,-83
1566,22.412,72.41,0.39,-0.10,0.15,-0.34,11.75,100.0,-83
1567,22.496,74.06,0.33,-0.10,0.20,-0.24,11.75,100.0,-83
1568,22.580,75.28,0.28,-0.05,0.20,-0.20,11.75,100.0,-83
1569,22.663,75.28,0.42,-0.05,0.24,-0.34,11.08,100.0,-83
1570,22.747,76.28,0.33,-0.05,0.15,-0.29,11.10,100.0,-83
1571,22.831,77.02,0.39,0.00,0.20,-0.34,11.13,100.0,-83
1572,22.931,77.74,0.40,-0.15,0.15,-0.34,11.82,100.0,-81
1573,23.031,78.58,0.34,-0.10,0.15,-0.29,11.82,100.0,-81
1574,23.131,79.19,0.29,-0.10,0.20,-0.20,11.82,100.0,-81
1575,23.232,79.19,0.34,-0.10,0.15,-0.29,11.10,100.0,-81
1576,23.332,79.64,0.33,-0.10,0.20,-0.24,11.08,100.0,-81
1577,23.432,80.00,0.30,-0.10,0.15,-0.24,11.06,100.0,-81
1578,23.516,80.32,0.45,-0.20,0.10,-0.39,11.75,100.0,-82
1579,23.599,80.34,0.36,-0.05,0.20,-0.29,11.75,100.0,-82
1580,23.683,80.34,0.21,-0.05,0.15,-0.15,11.75,100.0,-82
1581,23.766,80.34,0.25,-0.05,0.15,-0.20,11.06,100.0,-82
1582,23.850,80.29,0.28,-0.05,0.20,-0.20,11.06,100.0,-82
1583,23.934,80.21,0.28,-0.05,0.20,-0.20,11.06,100.0,-82
1584,24.017,80.11,0.39,-0.15,0.10,-0.34,11.75,100.0,-76
1585,24.101,79.27,0.31,-0.15,0.20,-0.20,11.75,100.0,-76
1586,24.184,78.63,0.25,-0.05,0.15,-0.20,11.75,100.0,-76
1587,24.268,78.63,1.97,1.86,0.64,0.10,11.06,100.0,-76
1588,24.351,76.05,0.40,-0.20,0.24,-0.24,11.06,100.0,-76
1589,24.435,76.09,0.35,-0.15,0.24,-0.20,11.06,100.0,-76
1590,24.518,76.52,1.71,-0.88,0.00,-1.47,11.75,100.0,-84
1591,24.602,76.27,1.54,-0.78,0.05,-1.32,11.75,100.0,-84
1592,24.685,76.27,1.24,-0.59,0.15,-1.08,11.75,100.0,-84
1593,24.769,76.21,1.10,-0.59,0.05,-0.93,11.08,100.0,-84
1594,24.853,75.60,1.04,-0.74,0.10,-0.74,11.11,100.0,-84
1595,24.936,74.84,1.30,-1.13,0.34,-0.54,11.13,100.0,-84
1596,25.020,73.95,1.05,-0.39,0.69,-0.69,11.85,100.0,-100
1597,25.103,71.60,1.01,-0.10,0.24,-0.98,11.87,100.0,-100
1598,25.187,69.98,0.88,-0.29,0.05,-0.83,11.89,100.0,-100
1599,25.271,69.98,0.69,-0.20,-0.29,-0.59,11.19,100.0,-100
1600,25.354,68.70,0.33,-0.24,-0.10,0.20,11.19,100.0,-100
1601,25.438,67.89,0.48,-0.20,0.20,0.39,11.19,100.0,-100
1602,25.538,67.87,0.41,-0.05,0.10,-0.39,11.87,100.0,-82
1603,25.638,65.14,0.36,-0.05,0.20,-0.29,11.85,100.0,-82
1604,25.739,63.07,0.31,0.00,0.20,-0.24,11.82,100.0,-82
1605,25.839,63.07,1.24,-0.83,-0.39,-0.83,11.11,100.0,-82
1606,25.939,62.55,0.80,-0.44,-0.20,-0.64,11.08,100.0,-82
1607,26.040,61.96,1.15,-0.49,-0.15,-1.03,11.06,100.0,-82
1608,26.123,61.91,1.17,-0.64,-0.29,0.93,11.75,100.0,-73
1609,26.207,59.90,1.26,-0.39,-0.39,1.13,11.75,100.0,-73
1610,26.290,58.22,1.99,-0.49,-0.49,1.86,11.75,100.0,-73
1611,26.374,58.22,1.85,-0.59,-0.54,1.67,11.06,100.0,-73
1612,26.458,58.41,2.47,-0.59,-2.25,0.83,11.06,100.0,-73
1613,26.541,58.42,2.34,-0.74,-2.20,0.29,11.06,100.0,-73
1614,26.625,58.05,3.75,-3.18,-1.91,-0.54,11.75,100.0,-71
1615,26.709,54.99,2.29,-1.81,-1.27,0.59,11.75,100.0,-71
1616,26.792,52.55,1.63,-0.88,-0.10,1.37,11.75,100.0,-71
1617,26.876,52.55,1.28,-1.03,-0.20,0.74,11.06,100.0,-71
1618,26.959,50.97,2.18,-2.16,0.10,0.29,11.06,100.0,-71
1619,27.043,48.75,3.72,-3.68,0.54,-0.24,11.06,100.0,-71
1620,27.127,46.96,1.45,-0.24,0.64,1.27,11.75,100.0,-76
1621,27.210,45.32,1.77,-0.15,0.39,1.72,11.75,100.0,-76
1622,27.294,45.17,1.47,-0.29,-0.44,1.37,11.75,100.0,-76
1623,27.378,45.17,1.46,-0.05,-0.98,1.08,11.08,100.0,-76
1624,27.461,44.95,1.29,-0.15,-0.98,0.83,11.11,100.0,-76
1625,27.545,43.95,1.23,-0.34,-1.03,0.59,11.13,100.0,-76
1626,27.645,42.96,1.24,-1.22,-0.05,-0.20,11.82,100.0,-81
1627,27.745,39.86,0.93,-0.93,0.05,0.00,11.82,100.0,-81
1628,27.846,37.65,1.10,-1.08,0.05,0.20,11.82,100.0,-81
1629,27.946,37.65,1.24,-1.18,0.05,0.39,11.11,100.0,-81
1630,28.046,36.34,1.46,-1.37,0.00,0.49,11.08,100.0,-81
1631,28.147,35.44,6.54,-6.47,0.24,0.93,11.06,100.0,-81
1632,28.230,34.07,1.27,-1.13,0.05,-0.59,11.75,100.0,-76
1633,28.314,31.97,0.76,-0.64,0.15,-0.39,11.75,100.0,-76
1634,28.397,30.25,0.47,-0.15,0.29,-0.34,11.75,100.0,-76
1635,28.481,30.25,1.39,-1.22,0.29,-0.59,11.06,100.0,-76
1636,28.565,28.94,1.19,-1.08,0.15,-0.49,11.06,100.0,-76
1637,28.648,27.97,0.86,-0.74,0.29,-0.34,11.06,100.0,-76
1638,28.732,27.24,1.46,-1.32,-0.20,-0.59,11.75,100.0,-69
1639,28.816,26.35,1.80,-1.76,-0.20,-0.29,11.75,100.0,-69
1640,28.899,25.58,1.94,-1.91,0.00,-0.34,11.75,100.0,-69
1641,28.983,25.58,1.68,-1.67,0.00,-0.24,11.06,100.0,-69
1642,29.066,24.97,1.43,-1.42,0.10,-0.15,11.06,100.0,-69
1643,29.150,24.57,1.19,-1.18,0.15,-0.15,11.06,100.0,-69
1644,29.234,24.23,1.15,-0.98,-0.10,-0.59,11.75,100.0,-74
1645,29.318,23.67,0.92,-0.88,0.00,-0.24,11.75,100.0,-74
1646,29.402,23.13,0.78,-0.74,0.05,-0.24,11.75,100.0,-74
1647,29.485,23.13,0.95,-0.93,0.00,-0.20,11.08,100.0,-74
1648,29.569,22.77,0.99,-0.98,0.05,-0.10,11.10,100.0,-74
1649,29.653,22.42,0.96,-0.93,0.10,-0.20,11.13,100.0,-74
1650,29.753,22.21,1.40,-1.27,0.00,-0.59,11.82,100.0,-69
1651,29.853,21.61,1.23,-1.13,0.05,-0.49,11.82,100.0,-69
1652,29.953,21.19,1.34,-1.22,0.05,-0.54,11.82,100.0,-69
1653,30.053,21.19,1.21,-1.08,0.05,-0.54,11.11,100.0,-69
