sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
3518,16.962,0.77,4.24,4.21,0.34,-0.34,10.91,95.7,-63
3519,16.991,0.77,4.14,4.12,0.34,-0.24,10.64,95.7,-63
3520,17.020,1.19,3.84,3.82,0.24,-0.29,10.64,95.7,-63
3521,17.048,1.72,3.70,3.68,0.29,-0.34,10.64,95.7,-63
3522,17.407,2.21,1.72,1.67,0.24,-0.34,10.91,95.9,-83
3523,17.436,5.06,0.90,0.78,0.20,-0.39,10.91,95.9,-83
3524,17.464,7.40,0.31,0.00,0.20,-0.24,10.91,95.9,-83
3525,17.493,7.40,0.37,-0.10,0.20,-0.29,10.64,95.9,-83
3526,17.522,9.26,0.32,-0.15,0.15,-0.24,10.64,95.9,-83
3527,17.550,10.86,0.37,-0.20,0.20,-0.24,10.64,95.9,-83
3528,18.010,12.28,0.32,-0.15,0.15,-0.24,10.79,96.2,-83
3529,18.038,15.51,0.31,-0.15,0.20,-0.20,10.79,96.2,-83
3530,18.067,18.09,0.40,-0.24,0.20,-0.24,10.79,96.2,-83
3531,18.095,18.09,0.35,-0.15,0.20,-0.24,10.64,96.2,-83
3532,18.124,20.13,0.42,-0.15,0.20,-0.34,10.64,96.2,-83
3533,18.152,21.86,0.40,-0.20,0.20,-0.29,10.64,96.2,-83
3534,18.512,23.24,0.33,-0.05,0.15,-0.29,10.91,96.4,-80
3535,18.541,25.93,0.29,-0.10,0.20,-0.20,10.91,96.4,-80
3536,18.569,28.09,0.36,-0.05,0.20,-0.29,10.91,96.4,-80
3537,18.598,28.09,0.30,-0.10,0.15,-0.24,10.64,96.4,-80
3538,18.626,29.73,0.32,-0.05,0.20,-0.24,10.64,96.4,-80
3539,18.655,31.17,0.39,-0.10,0.24,-0.29,10.64,96.4,-80
3540,19.014,32.38,0.31,0.00,0.20,-0.24,10.91,96.6,-77
3541,19.043,34.29,0.29,-0.05,0.15,-0.24,10.91,96.6,-77
3542,19.071,34.29,0.39,-0.05,0.24,-0.29,10.91,96.6,-77
3543,19.100,35.85,0.36,-0.05,0.20,-0.29,10.64,96.6,-77
3544,19.129,37.15,0.33,0.00,0.15,-0.29,10.64,96.6,-77
3545,19.157,38.17,0.40,-0.05,0.20,-0.34,10.64,96.6,-77
3546,19.517,39.01,0.38,-0.05,0.15,-0.34,10.91,96.8,-75
3547,19.545,40.32,0.37,-0.10,0.20,-0.29,10.91,96.8,-75
3548,19.574,41.25,0.42,-0.05,0.24,-0.34,10.91,96.8,-75
3549,19.602,41.25,0.33,-0.05,0.15,-0.29,10.64,96.8,-75
3550,19.631,42.01,0.36,-0.05,0.20,-0.29,10.64,96.8,-75
3551,19.659,42.69,0.33,-0.05,0.15,-0.29,10.64,96.8,-75
3552,20.019,43.20,0.42,-0.05,0.24,-0.34,10.91,97.0,-77
3553,20.047,43.65,0.42,-0.05,0.29,-0.29,10.91,97.0,-77
3554,20.076,44.09,0.36,-0.05,0.20,-0.29,10.91,97.0,-77
3555,20.105,44.09,0.40,-0.05,0.20,-0.34,11.40,97.0,-77
3556,20.133,44.45,0.46,-0.10,0.29,-0.34,11.40,97.0,-77
3557,20.162,44.71,0.42,-0.05,0.24,-0.34,11.40,97.0,-77
3558,20.621,44.98,0.41,-0.15,0.24,-0.29,11.52,97.2,-81
3559,20.650,44.54,0.43,-0.20,0.24,-0.29,11.52,97.2,-81
3560,20.678,44.24,0.35,-0.15,0.20,-0.24,11.52,97.2,-81
3561,20.707,44.24,0.31,-0.15,0.20,-0.20,11.27,97.2,-81
3562,20.735,43.88,0.37,-0.10,0.20,-0.29,11.27,97.2,-81
3563,20.764,43.60,0.35,-0.15,0.20,-0.24,11.27,97.2,-81
3564,21.123,43.39,0.30,-0.10,0.15,-0.24,11.52,97.3,-81
3565,21.152,42.47,0.37,-0.10,0.20,-0.29,11.52,97.3,-81
3566,21.180,41.61,0.26,-0.10,0.15,-0.20,11.52,97.3,-81
3567,21.209,41.61,0.33,-0.05,0.15,-0.29,11.27,97.3,-81
3568,21.238,40.91,0.41,-0.15,0.24,-0.29,11.27,97.3,-81
3569,21.266,40.34,0.33,-0.10,0.20,-0.24,11.27,97.3,-81
3570,21.626,39.87,1.51,-1.47,-0.15,-0.29,11.52,97.5,-77
3571,21.654,38.66,1.28,-1.18,0.49,-0.15,11.52,97.5,-77
3572,21.683,39.98,4.26,-4.16,0.83,-0.29,11.52,97.5,-77
3573,21.711,39.98,3.69,-3.58,0.88,-0.10,11.27,97.5,-77
3574,21.740,39.18,9.03,-9.02,0.29,-0.39,11.27,97.5,-77
3575,21.768,38.35,14.54,-14.50,0.24,-0.93,11.27,97.5,-77
3576,22.128,37.17,0.72,0.69,-0.15,-0.15,11.52,97.6,-65
3577,22.156,35.16,0.94,0.64,0.05,-0.69,11.52,97.6,-65
3578,22.185,33.77,0.69,0.05,0.05,-0.69,11.52,97.6,-65
3579,22.214,33.77,0.77,-0.69,-0.05,-0.34,11.40,97.6,-65
3580,22.242,32.61,1.87,-1.27,-1.37,-0.10,11.40,97.6,-65
3581,22.271,32.13,1.66,-1.03,-0.74,-1.08,11.40,97.6,-65
3582,22.730,31.64,1.19,-1.08,0.15,-0.49,11.52,97.8,-67
3583,22.759,30.37,0.82,-0.74,0.10,-0.34,11.52,97.8,-67
3584,22.787,29.42,1.12,-1.03,0.05,-0.44,11.52,97.8,-67
3585,22.816,29.42,1.24,-1.18,0.34,-0.20,11.27,97.8,-67
3586,22.844,28.52,0.82,-0.74,0.34,-0.10,11.27,97.8,-67
3587,22.873,27.82,0.86,-0.83,0.15,-0.15,11.27,97.8,-67
3588,23.232,27.31,2.13,-2.11,-0.05,-0.29,11.52,97.9,-70
3589,23.261,26.64,2.11,-2.11,0.00,-0.05,11.52,97.9,-70
3590,23.290,26.11,1.28,-1.27,-0.05,-0.05,11.52,97.9,-70
