sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
17046,20.152,0.28,1.07,-1.03,0.20,-0.20,11.52,100.0,-53
17047,20.180,0.25,1.08,-1.03,0.20,-0.24,11.52,100.0,-53
17048,20.209,0.23,1.07,-1.03,0.20,-0.20,11.52,100.0,-53
17049,20.238,0.23,1.08,-1.03,0.20,-0.24,11.26,100.0,-53
17050,20.266,0.15,1.03,-0.98,0.20,-0.24,11.26,100.0,-53
17051,20.295,0.20,1.13,-1.08,0.24,-0.24,11.26,100.0,-53
17052,20.654,0.28,1.11,-1.08,0.15,-0.20,11.52,100.0,-53
17053,20.683,0.18,1.05,-1.03,0.20,-0.10,11.52,100.0,-53
17054,20.711,0.18,1.11,-1.08,0.20,-0.15,11.52,100.0,-53
17055,20.740,0.18,1.07,-1.03,0.20,-0.20,11.40,100.0,-53
17056,20.769,0.19,1.05,-1.03,0.15,-0.15,11.40,100.0,-53
17057,20.797,0.20,1.01,-0.98,0.15,-0.20,11.40,100.0,-53
17058,21.258,0.20,1.10,-1.08,0.15,-0.15,11.52,100.0,-54
17059,21.286,0.17,1.11,-1.08,0.20,-0.15,11.52,100.0,-54
17060,21.315,0.12,1.11,-1.08,0.20,-0.20,11.52,100.0,-54
17061,21.343,0.12,1.01,-0.98,0.15,-0.20,11.26,100.0,-54
17062,21.372,0.06,1.05,-1.03,0.20,-0.10,11.26,100.0,-54
17063,21.400,0.10,1.06,-1.03,0.20,-0.15,11.26,100.0,-54
17064,21.759,0.14,1.10,-1.08,0.15,-0.15,11.52,100.0,-54
17065,21.787,0.08,1.11,-1.08,0.15,-0.20,11.52,100.0,-54
17066,21.816,0.10,1.06,-1.03,0.20,-0.15,11.52,100.0,-54
17067,21.845,0.10,1.11,-1.08,0.20,-0.20,11.26,100.0,-54
17068,21.873,0.13,1.11,-1.08,0.20,-0.15,11.26,100.0,-54
17069,21.902,0.10,1.13,-1.08,0.24,-0.24,11.26,100.0,-54
17070,22.262,0.14,1.11,-1.08,0.20,-0.20,11.52,100.0,-58
17071,22.291,0.07,1.15,-1.13,0.20,-0.15,11.52,100.0,-58
17072,22.319,0.08,1.12,-1.08,0.24,-0.20,11.52,100.0,-58
17073,22.348,0.08,1.05,-1.03,0.20,-0.10,11.26,100.0,-58
